MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20001121,NC,18.47,81.53,46.15,32.94,22.47,0.00,2000-11-21,2000-11-27,1
20001114,NC,15.01,84.99,46.90,37.44,25.33,0.00,2000-11-14,2000-11-20,1
20001107,NC,18.23,81.77,51.38,36.05,31.23,2.66,2000-11-07,2000-11-13,1
20001031,NC,25.92,74.08,51.26,37.00,31.29,0.00,2000-10-31,2000-11-06,1
20001024,NC,48.74,51.26,32.42,28.50,11.88,0.00,2000-10-24,2000-10-30,1
20001017,NC,60.15,39.85,31.72,13.48,0.00,0.00,2000-10-17,2000-10-23,1
20001010,NC,79.90,20.10,13.20,0.80,0.00,0.00,2000-10-10,2000-10-16,1
20001003,NC,84.57,15.43,4.80,0.80,0.00,0.00,2000-10-03,2000-10-09,1
20000926,NC,89.41,10.59,4.80,0.14,0.00,0.00,2000-09-26,2000-10-02,1
20000919,NC,72.20,27.80,10.94,1.25,0.00,0.00,2000-09-19,2000-09-25,1
20000912,NC,72.20,27.80,10.94,1.25,0.00,0.00,2000-09-12,2000-09-18,1
20000905,NC,72.21,27.79,9.35,1.02,0.00,0.00,2000-09-05,2000-09-11,1
20000829,NC,66.72,33.28,19.63,7.02,0.00,0.00,2000-08-29,2000-09-04,1
20000822,NC,66.54,33.46,19.63,7.03,0.00,0.00,2000-08-22,2000-08-28,1
20000815,NC,65.39,34.61,19.42,7.64,0.00,0.00,2000-08-15,2000-08-21,1
20000808,NC,61.46,38.54,30.63,15.88,0.00,0.00,2000-08-08,2000-08-14,1
20000801,NC,60.06,39.94,32.06,15.78,0.07,0.00,2000-08-01,2000-08-07,1
20000725,NC,53.41,46.59,33.98,22.93,2.36,0.00,2000-07-25,2000-07-31,1
20000718,NC,33.42,66.58,45.91,26.81,1.80,0.00,2000-07-18,2000-07-24,1
20000711,NC,50.63,49.37,36.75,24.19,10.11,0.00,2000-07-11,2000-07-17,1
20000704,NC,49.80,50.20,36.75,24.20,7.33,0.00,2000-07-04,2000-07-10,1
20000627,NC,43.57,56.43,40.51,21.19,0.00,0.00,2000-06-27,2000-07-03,1
20000620,NC,57.94,42.06,29.87,8.64,0.00,0.00,2000-06-20,2000-06-26,1
20000613,NC,56.37,43.63,25.98,2.60,0.00,0.00,2000-06-13,2000-06-19,1
20000606,NC,65.99,34.01,2.00,0.00,0.00,0.00,2000-06-06,2000-06-12,1
20000530,NC,65.80,34.20,1.64,0.00,0.00,0.00,2000-05-30,2000-06-05,1
20000523,NC,75.22,24.78,2.44,0.00,0.00,0.00,2000-05-23,2000-05-29,1
20000516,NC,83.79,16.21,1.44,0.00,0.00,0.00,2000-05-16,2000-05-22,1
20000509,NC,90.65,9.35,1.04,0.00,0.00,0.00,2000-05-09,2000-05-15,1
20000502,NC,89.12,10.88,0.90,0.00,0.00,0.00,2000-05-02,2000-05-08,1
20000425,NC,89.12,10.88,0.90,0.00,0.00,0.00,2000-04-25,2000-05-01,1
20000418,NC,89.65,10.35,0.90,0.00,0.00,0.00,2000-04-18,2000-04-24,1
20000411,NC,65.58,34.42,6.45,0.00,0.00,0.00,2000-04-11,2000-04-17,1
20000404,NC,64.39,35.61,5.92,0.00,0.00,0.00,2000-04-04,2000-04-10,1
20000328,NC,66.14,33.86,18.49,0.00,0.00,0.00,2000-03-28,2000-04-03,1
20000321,NC,63.47,36.53,21.36,0.00,0.00,0.00,2000-03-21,2000-03-27,1
20000314,NC,63.47,36.53,21.36,0.00,0.00,0.00,2000-03-14,2000-03-20,1
20000307,NC,63.91,36.09,21.36,0.00,0.00,0.00,2000-03-07,2000-03-13,1
20000229,NC,74.10,25.90,8.37,0.00,0.00,0.00,2000-02-29,2000-03-06,1
20000222,NC,93.08,6.92,0.87,0.00,0.00,0.00,2000-02-22,2000-02-28,1
20000215,NC,92.56,7.44,1.28,0.00,0.00,0.00,2000-02-15,2000-02-21,1
20000208,NC,88.35,11.65,1.28,0.00,0.00,0.00,2000-02-08,2000-02-14,1
20000201,NC,88.35,11.65,1.09,0.00,0.00,0.00,2000-02-01,2000-02-07,1
20000125,NC,76.75,23.25,8.13,0.00,0.00,0.00,2000-01-25,2000-01-31,1
20000118,NC,59.46,40.54,12.14,0.00,0.00,0.00,2000-01-18,2000-01-24,1
20000111,NC,59.84,40.16,12.14,0.00,0.00,0.00,2000-01-11,2000-01-17,1
20000104,NC,55.69,44.31,20.13,0.00,0.00,0.00,2000-01-04,2000-01-10,1
